meta_time,telemetry_name,telemetry_value
2025-09-06T18:40:16.028000Z,Laptrigger_lapdist_dls,3068.0
2025-09-06T18:40:16.028000Z,aps,56.935
2025-09-06T18:40:16.028000Z,gear,2.0
2025-09-06T18:40:16.028000Z,speed,93.48
2025-09-06T18:40:16.028000Z,nmot,5291.0
2025-09-06T18:40:16.028000Z,VBOX_Long_Minutes,-86.62424087524414
2025-09-06T18:40:16.134000Z,VBOX_Lat_Min,33.53017807006836
2025-09-06T18:40:16.134000Z,aps,61.19
2025-09-06T18:40:16.134000Z,VBOX_Long_Minutes,-86.6242446899414
2025-09-06T18:40:16.134000Z,gear,2.0
2025-09-06T18:40:16.135000Z,gear,2.0
2025-09-06T18:40:16.135000Z,aps,64.5
2025-09-06T18:40:16.135000Z,VBOX_Long_Minutes,-86.62424850463867
2025-09-06T18:40:16.135000Z,VBOX_Lat_Min,33.53018760681152
2025-09-06T18:40:18.044000Z,Laptrigger_lapdist_dls,3074.0
2025-09-06T18:40:18.044000Z,VBOX_Long_Minutes,-86.62425231933594
2025-09-06T18:40:18.044000Z,VBOX_Lat_Min,33.53019714355469
2025-09-06T18:40:18.044000Z,gear,2.0
2025-09-06T18:40:18.044000Z,aps,73.4
2025-09-06T18:40:18.044000Z,nmot,5359.0
2025-09-06T18:40:18.134000Z,Laptrigger_lapdist_dls,3084.0
2025-09-06T18:40:18.134000Z,VBOX_Lat_Min,33.53029251098633
2025-09-06T18:40:18.134000Z,nmot,5561.0
2025-09-06T18:40:18.134000Z,aps,75.31
2025-09-06T18:40:18.134000Z,VBOX_Long_Minutes,-86.624267578125
2025-09-06T18:40:18.134000Z,speed,94.995
2025-09-06T18:40:18.134000Z,gear,2.0
2025-09-06T18:40:18.135000Z,VBOX_Lat_Min,33.53043746948242
2025-09-06T18:40:18.135000Z,Laptrigger_lapdist_dls,3098.0
2025-09-06T18:40:18.135000Z,nmot,5746.5
2025-09-06T18:40:18.135000Z,aps,0.0
2025-09-06T18:40:18.135000Z,speed,98.86
2025-09-06T18:40:18.135000Z,gear,2.0
2025-09-06T18:40:18.135000Z,VBOX_Long_Minutes,-86.62428283691406
2025-09-06T18:40:18.139000Z,aps,0.0
2025-09-06T18:40:18.139000Z,gear,2.0
2025-09-06T18:40:18.139000Z,VBOX_Lat_Min,33.530487060546875
2025-09-06T18:40:18.139000Z,VBOX_Long_Minutes,-86.62428283691406
2025-09-06T18:40:18.140000Z,VBOX_Lat_Min,33.53050994873047
2025-09-06T18:40:18.140000Z,VBOX_Long_Minutes,-86.62428283691406
2025-09-06T18:40:18.140000Z,nmot,5383.0
2025-09-06T18:40:18.140000Z,Laptrigger_lapdist_dls,3106.0
2025-09-06T18:40:18.140000Z,gear,2.0
2025-09-06T18:40:18.140000Z,aps,0.0
2025-09-06T18:40:18.140000Z,speed,100.85
2025-09-06T18:40:18.192000Z,VBOX_Long_Minutes,-86.62428283691406
2025-09-06T18:40:18.192000Z,nmot,5659.0
2025-09-06T18:40:18.192000Z,gear,2.0
2025-09-06T18:40:18.192000Z,Laptrigger_lapdist_dls,3112.0
2025-09-06T18:40:18.192000Z,aps,0.0
2025-09-06T18:40:18.192000Z,VBOX_Lat_Min,33.530548095703125
2025-09-06T18:40:18.193000Z,nmot,5471.0
2025-09-06T18:40:18.193000Z,speed,96.45
2025-09-06T18:40:18.193000Z,gear,2.0
2025-09-06T18:40:18.193000Z,aps,0.0
2025-09-06T18:40:18.193000Z,VBOX_Lat_Min,33.5306282043457
2025-09-06T18:40:18.193000Z,Laptrigger_lapdist_dls,3120.0
2025-09-06T18:40:18.193000Z,VBOX_Long_Minutes,-86.624267578125
2025-09-06T18:40:19.444000Z,VBOX_Long_Minutes,-86.62425994873047
2025-09-06T18:40:19.444000Z,gear,2.0
2025-09-06T18:40:19.444000Z,aps,9.49
2025-09-06T18:40:19.444000Z,VBOX_Lat_Min,33.530696868896484
2025-09-06T18:40:19.577000Z,gear,2.0
2025-09-06T18:40:19.577000Z,aps,10.870000000000001
2025-09-06T18:40:19.578000Z,VBOX_Long_Minutes,-86.62422943115234
2025-09-06T18:40:19.578000Z,speed,90.575
2025-09-06T18:40:19.578000Z,nmot,5201.0
2025-09-06T18:40:19.578000Z,gear,2.0
2025-09-06T18:40:19.578000Z,Laptrigger_lapdist_dls,3140.5
2025-09-06T18:40:19.578000Z,VBOX_Lat_Min,33.53080368041992
2025-09-06T18:40:19.578000Z,aps,26.16
2025-09-06T18:40:19.579000Z,gear,2.0
2025-09-06T18:40:19.579000Z,VBOX_Long_Minutes,-86.62417602539062
2025-09-06T18:40:19.579000Z,nmot,5175.0
2025-09-06T18:40:19.579000Z,VBOX_Lat_Min,33.53092956542969
2025-09-06T18:40:19.579000Z,speed,90.34
2025-09-06T18:40:19.579000Z,aps,0.0
2025-09-06T18:40:19.579000Z,Laptrigger_lapdist_dls,3155.5
2025-09-06T18:40:21.323000Z,aps,0.0
2025-09-06T18:40:21.323000Z,VBOX_Lat_Min,33.53097152709961
2025-09-06T18:40:21.323000Z,VBOX_Long_Minutes,-86.62415313720703
